"Notes"	"County"	"County Code"	"Sex"	"Sex Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Marion County, AL"	"01093"	"Female"	"F"	"85+ years"	"85+"	25	2352	1062.9
	"Marion County, AL"	"01093"	"Male"	"M"	"35-44 years"	"35-44"	0	8327	Unreliable
	"Marion County, AL"	"01093"	"Male"	"M"	"65-74 years"	"65-74"	16	8216	Unreliable
	"Marion County, AL"	"01093"	"Male"	"M"	"75-84 years"	"75-84"	14	4487	Unreliable
	"Marshall County, AL"	"01095"	"Female"	"F"	"35-44 years"	"35-44"	0	28214	Unreliable
	"Marshall County, AL"	"01095"	"Female"	"F"	"55-64 years"	"55-64"	15	32005	Unreliable
	"Marshall County, AL"	"01095"	"Female"	"F"	"65-74 years"	"65-74"	28	25980	107.8
	"Marshall County, AL"	"01095"	"Female"	"F"	"75-84 years"	"75-84"	67	14938	448.5
	"Marshall County, AL"	"01095"	"Female"	"F"	"85+ years"	"85+"	59	5644	1045.4
	"Marshall County, AL"	"01095"	"Male"	"M"	"45-54 years"	"45-54"	10	30975	Unreliable
	"Marshall County, AL"	"01095"	"Male"	"M"	"55-64 years"	"55-64"	18	30396	Unreliable
	"Marshall County, AL"	"01095"	"Male"	"M"	"65-74 years"	"65-74"	34	21897	155.3
	"Marshall County, AL"	"01095"	"Male"	"M"	"75-84 years"	"75-84"	54	10933	493.9
	"Marshall County, AL"	"01095"	"Male"	"M"	"85+ years"	"85+"	39	2737	1424.9
	"Mobile County, AL"	"01097"	"Female"	"F"	"35-44 years"	"35-44"	10	129967	Unreliable
	"Mobile County, AL"	"01097"	"Female"	"F"	"45-54 years"	"45-54"	30	132774	22.6
	"Mobile County, AL"	"01097"	"Female"	"F"	"55-64 years"	"55-64"	63	145388	43.3
	"Mobile County, AL"	"01097"	"Female"	"F"	"65-74 years"	"65-74"	129	109150	118.2
	"Mobile County, AL"	"01097"	"Female"	"F"	"75-84 years"	"75-84"	208	57493	361.8
	"Mobile County, AL"	"01097"	"Female"	"F"	"85+ years"	"85+"	288	24310	1184.7
	"Mobile County, AL"	"01097"	"Male"	"M"	"45-54 years"	"45-54"	36	119442	30.1
	"Mobile County, AL"	"01097"	"Male"	"M"	"55-64 years"	"55-64"	94	128635	73.1
	"Mobile County, AL"	"01097"	"Male"	"M"	"65-74 years"	"65-74"	148	91413	161.9
	"Mobile County, AL"	"01097"	"Male"	"M"	"75-84 years"	"75-84"	172	40849	421.1
	"Mobile County, AL"	"01097"	"Male"	"M"	"85+ years"	"85+"	112	11939	938.1
	"Monroe County, AL"	"01099"	"Female"	"F"	"45-54 years"	"45-54"	0	7261	Unreliable
	"Monroe County, AL"	"01099"	"Female"	"F"	"65-74 years"	"65-74"	12	6429	Unreliable
	"Monroe County, AL"	"01099"	"Female"	"F"	"75-84 years"	"75-84"	13	3743	Unreliable
	"Monroe County, AL"	"01099"	"Female"	"F"	"85+ years"	"85+"	14	1856	Unreliable
	"Monroe County, AL"	"01099"	"Male"	"M"	"55-64 years"	"55-64"	10	7420	Unreliable
	"Monroe County, AL"	"01099"	"Male"	"M"	"65-74 years"	"65-74"	12	5606	Unreliable
	"Monroe County, AL"	"01099"	"Male"	"M"	"75-84 years"	"75-84"	11	2781	Unreliable
	"Monroe County, AL"	"01099"	"Male"	"M"	"85+ years"	"85+"	11	872	Unreliable
	"Montgomery County, AL"	"01101"	"Female"	"F"	"45-54 years"	"45-54"	15	73023	Unreliable
	"Montgomery County, AL"	"01101"	"Female"	"F"	"55-64 years"	"55-64"	48	78187	61.4
	"Montgomery County, AL"	"01101"	"Female"	"F"	"65-74 years"	"65-74"	60	56461	106.3
	"Montgomery County, AL"	"01101"	"Female"	"F"	"75-84 years"	"75-84"	118	29643	398.1
	"Montgomery County, AL"	"01101"	"Female"	"F"	"85+ years"	"85+"	152	13296	1143.2
	"Montgomery County, AL"	"01101"	"Male"	"M"	"45-54 years"	"45-54"	18	63518	Unreliable
	"Montgomery County, AL"	"01101"	"Male"	"M"	"55-64 years"	"55-64"	71	63827	111.2
	"Montgomery County, AL"	"01101"	"Male"	"M"	"65-74 years"	"65-74"	93	44257	210.1
	"Montgomery County, AL"	"01101"	"Male"	"M"	"75-84 years"	"75-84"	82	19903	412.0
	"Montgomery County, AL"	"01101"	"Male"	"M"	"85+ years"	"85+"	70	6696	1045.4
	"Morgan County, AL"	"01103"	"Female"	"F"	"55-64 years"	"55-64"	18	41852	Unreliable
	"Morgan County, AL"	"01103"	"Female"	"F"	"65-74 years"	"65-74"	31	33174	93.4
	"Morgan County, AL"	"01103"	"Female"	"F"	"75-84 years"	"75-84"	44	18424	238.8
	"Morgan County, AL"	"01103"	"Female"	"F"	"85+ years"	"85+"	88	7035	1250.9
	"Morgan County, AL"	"01103"	"Male"	"M"	"55-64 years"	"55-64"	27	40060	67.4
	"Morgan County, AL"	"01103"	"Male"	"M"	"65-74 years"	"65-74"	40	27675	144.5
	"Morgan County, AL"	"01103"	"Male"	"M"	"75-84 years"	"75-84"	59	14141	417.2
	"Morgan County, AL"	"01103"	"Male"	"M"	"85+ years"	"85+"	52	3848	1351.4
	"Perry County, AL"	"01105"	"Female"	"F"	"35-44 years"	"35-44"	0	2665	Unreliable
	"Perry County, AL"	"01105"	"Female"	"F"	"45-54 years"	"45-54"	0	2646	Unreliable
	"Pickens County, AL"	"01107"	"Female"	"F"	"35-44 years"	"35-44"	0	5827	Unreliable
	"Pickens County, AL"	"01107"	"Female"	"F"	"75-84 years"	"75-84"	11	3420	Unreliable
	"Pickens County, AL"	"01107"	"Female"	"F"	"85+ years"	"85+"	17	1355	Unreliable
	"Pickens County, AL"	"01107"	"Male"	"M"	"35-44 years"	"35-44"	0	5835	Unreliable
	"Pickens County, AL"	"01107"	"Male"	"M"	"45-54 years"	"45-54"	0	6381	Unreliable
	"Pickens County, AL"	"01107"	"Male"	"M"	"75-84 years"	"75-84"	12	2657	Unreliable
	"Pike County, AL"	"01109"	"Female"	"F"	"75-84 years"	"75-84"	11	4422	Unreliable
	"Pike County, AL"	"01109"	"Female"	"F"	"85+ years"	"85+"	22	1938	1135.2
	"Pike County, AL"	"01109"	"Male"	"M"	"35-44 years"	"35-44"	0	7665	Unreliable
	"Pike County, AL"	"01109"	"Male"	"M"	"55-64 years"	"55-64"	10	8626	Unreliable
	"Pike County, AL"	"01109"	"Male"	"M"	"65-74 years"	"65-74"	13	6756	Unreliable
	"Randolph County, AL"	"01111"	"Female"	"F"	"45-54 years"	"45-54"	0	7841	Unreliable
	"Randolph County, AL"	"01111"	"Female"	"F"	"75-84 years"	"75-84"	15	4223	Unreliable
	"Randolph County, AL"	"01111"	"Female"	"F"	"85+ years"	"85+"	23	1716	1340.3
	"Randolph County, AL"	"01111"	"Male"	"M"	"35-44 years"	"35-44"	0	5965	Unreliable
	"Randolph County, AL"	"01111"	"Male"	"M"	"75-84 years"	"75-84"	12	3183	Unreliable
	"Russell County, AL"	"01113"	"Female"	"F"	"55-64 years"	"55-64"	14	19512	Unreliable
	"Russell County, AL"	"01113"	"Female"	"F"	"65-74 years"	"65-74"	19	13924	Unreliable
	"Russell County, AL"	"01113"	"Female"	"F"	"75-84 years"	"75-84"	25	7014	356.4
	"Russell County, AL"	"01113"	"Female"	"F"	"85+ years"	"85+"	26	3165	821.5
	"Russell County, AL"	"01113"	"Male"	"M"	"55-64 years"	"55-64"	17	17621	Unreliable
	"Russell County, AL"	"01113"	"Male"	"M"	"65-74 years"	"65-74"	22	11050	199.1
	"Russell County, AL"	"01113"	"Male"	"M"	"75-84 years"	"75-84"	23	4941	465.5
	"Russell County, AL"	"01113"	"Male"	"M"	"85+ years"	"85+"	13	1245	Unreliable
	"St. Clair County, AL"	"01115"	"Female"	"F"	"55-64 years"	"55-64"	12	31181	Unreliable
	"St. Clair County, AL"	"01115"	"Female"	"F"	"65-74 years"	"65-74"	33	24386	135.3
	"St. Clair County, AL"	"01115"	"Female"	"F"	"75-84 years"	"75-84"	39	12459	313.0
	"St. Clair County, AL"	"01115"	"Female"	"F"	"85+ years"	"85+"	49	4190	1169.5
	"St. Clair County, AL"	"01115"	"Male"	"M"	"55-64 years"	"55-64"	15	29484	Unreliable
	"St. Clair County, AL"	"01115"	"Male"	"M"	"65-74 years"	"65-74"	33	20942	157.6
	"St. Clair County, AL"	"01115"	"Male"	"M"	"75-84 years"	"75-84"	44	10008	439.6
	"St. Clair County, AL"	"01115"	"Male"	"M"	"85+ years"	"85+"	31	2357	1315.2
	"Shelby County, AL"	"01117"	"Female"	"F"	"55-64 years"	"55-64"	20	73002	27.4
	"Shelby County, AL"	"01117"	"Female"	"F"	"65-74 years"	"65-74"	38	54727	69.4
	"Shelby County, AL"	"01117"	"Female"	"F"	"75-84 years"	"75-84"	107	26115	409.7
	"Shelby County, AL"	"01117"	"Female"	"F"	"85+ years"	"85+"	134	10907	1228.6
	"Shelby County, AL"	"01117"	"Male"	"M"	"45-54 years"	"45-54"	11	74120	Unreliable
	"Shelby County, AL"	"01117"	"Male"	"M"	"55-64 years"	"55-64"	30	66796	44.9
	"Shelby County, AL"	"01117"	"Male"	"M"	"65-74 years"	"65-74"	50	46951	106.5
	"Shelby County, AL"	"01117"	"Male"	"M"	"75-84 years"	"75-84"	73	20369	358.4
	"Shelby County, AL"	"01117"	"Male"	"M"	"85+ years"	"85+"	66	6208	1063.1
	"Sumter County, AL"	"01119"	"Female"	"F"	"35-44 years"	"35-44"	0	3026	Unreliable
	"Sumter County, AL"	"01119"	"Female"	"F"	"75-84 years"	"75-84"	11	2091	Unreliable
	"Sumter County, AL"	"01119"	"Female"	"F"	"85+ years"	"85+"	14	1349	Unreliable
	"Sumter County, AL"	"01119"	"Male"	"M"	"35-44 years"	"35-44"	0	2327	Unreliable
	"Talladega County, AL"	"01121"	"Female"	"F"	"55-64 years"	"55-64"	20	29581	67.6
	"Talladega County, AL"	"01121"	"Female"	"F"	"65-74 years"	"65-74"	41	23087	177.6
	"Talladega County, AL"	"01121"	"Female"	"F"	"75-84 years"	"75-84"	51	12162	419.3
	"Talladega County, AL"	"01121"	"Female"	"F"	"85+ years"	"85+"	65	4481	1450.6
	"Talladega County, AL"	"01121"	"Male"	"M"	"45-54 years"	"45-54"	14	26645	Unreliable
	"Talladega County, AL"	"01121"	"Male"	"M"	"55-64 years"	"55-64"	15	26849	Unreliable
	"Talladega County, AL"	"01121"	"Male"	"M"	"65-74 years"	"65-74"	33	20489	161.1
	"Talladega County, AL"	"01121"	"Male"	"M"	"75-84 years"	"75-84"	34	9288	366.1
	"Talladega County, AL"	"01121"	"Male"	"M"	"85+ years"	"85+"	19	2391	Unreliable
	"Tallapoosa County, AL"	"01123"	"Female"	"F"	"35-44 years"	"35-44"	0	11072	Unreliable
	"Tallapoosa County, AL"	"01123"	"Female"	"F"	"65-74 years"	"65-74"	11	13886	Unreliable
	"Tallapoosa County, AL"	"01123"	"Female"	"F"	"75-84 years"	"75-84"	26	7404	351.2
	"Tallapoosa County, AL"	"01123"	"Female"	"F"	"85+ years"	"85+"	27	2424	1113.9
	"Tallapoosa County, AL"	"01123"	"Male"	"M"	"55-64 years"	"55-64"	13	15074	Unreliable
	"Tallapoosa County, AL"	"01123"	"Male"	"M"	"65-74 years"	"65-74"	15	12432	Unreliable
	"Tallapoosa County, AL"	"01123"	"Male"	"M"	"75-84 years"	"75-84"	23	6054	379.9
	"Tallapoosa County, AL"	"01123"	"Male"	"M"	"85+ years"	"85+"	12	1647	Unreliable
	"Tuscaloosa County, AL"	"01125"	"Female"	"F"	"55-64 years"	"55-64"	28	62671	44.7
	"Tuscaloosa County, AL"	"01125"	"Female"	"F"	"65-74 years"	"65-74"	52	45713	113.8
	"Tuscaloosa County, AL"	"01125"	"Female"	"F"	"75-84 years"	"75-84"	71	22414	316.8
	"Tuscaloosa County, AL"	"01125"	"Female"	"F"	"85+ years"	"85+"	119	10662	1116.1
	"Tuscaloosa County, AL"	"01125"	"Male"	"M"	"45-54 years"	"45-54"	16	55906	Unreliable
	"Tuscaloosa County, AL"	"01125"	"Male"	"M"	"55-64 years"	"55-64"	38	56158	67.7
	"Tuscaloosa County, AL"	"01125"	"Male"	"M"	"65-74 years"	"65-74"	51	38984	130.8
	"Tuscaloosa County, AL"	"01125"	"Male"	"M"	"75-84 years"	"75-84"	60	15759	380.7
	"Tuscaloosa County, AL"	"01125"	"Male"	"M"	"85+ years"	"85+"	54	4899	1102.3
	"Walker County, AL"	"01127"	"Female"	"F"	"55-64 years"	"55-64"	15	23671	Unreliable
	"Walker County, AL"	"01127"	"Female"	"F"	"65-74 years"	"65-74"	18	19886	Unreliable
	"Walker County, AL"	"01127"	"Female"	"F"	"75-84 years"	"75-84"	48	11451	419.2
	"Walker County, AL"	"01127"	"Female"	"F"	"85+ years"	"85+"	51	3489	1461.7
	"Walker County, AL"	"01127"	"Male"	"M"	"65-74 years"	"65-74"	25	16887	148.0
	"Walker County, AL"	"01127"	"Male"	"M"	"75-84 years"	"75-84"	27	8372	322.5
	"Walker County, AL"	"01127"	"Male"	"M"	"85+ years"	"85+"	19	1881	Unreliable
	"Washington County, AL"	"01129"	"Female"	"F"	"45-54 years"	"45-54"	0	5731	Unreliable
	"Washington County, AL"	"01129"	"Female"	"F"	"55-64 years"	"55-64"	0	6162	Unreliable
	"Washington County, AL"	"01129"	"Female"	"F"	"85+ years"	"85+"	13	977	Unreliable
	"Wilcox County, AL"	"01131"	"Female"	"F"	"35-44 years"	"35-44"	0	3216	Unreliable
	"Wilcox County, AL"	"01131"	"Female"	"F"	"45-54 years"	"45-54"	0	3465	Unreliable
	"Winston County, AL"	"01133"	"Female"	"F"	"75-84 years"	"75-84"	12	4522	Unreliable
	"Winston County, AL"	"01133"	"Female"	"F"	"85+ years"	"85+"	15	1912	Unreliable
	"Winston County, AL"	"01133"	"Male"	"M"	"75-84 years"	"75-84"	11	3547	Unreliable
	"Apache County, AZ"	"04001"	"Female"	"F"	"35-44 years"	"35-44"	0	18837	Unreliable
	"Apache County, AZ"	"04001"	"Female"	"F"	"65-74 years"	"65-74"	15	17317	Unreliable
	"Apache County, AZ"	"04001"	"Female"	"F"	"75-84 years"	"75-84"	22	9364	234.9
	"Apache County, AZ"	"04001"	"Female"	"F"	"85+ years"	"85+"	33	3355	983.6
	"Apache County, AZ"	"04001"	"Male"	"M"	"65-74 years"	"65-74"	14	15447	Unreliable
	"Apache County, AZ"	"04001"	"Male"	"M"	"75-84 years"	"75-84"	17	7562	Unreliable
	"Apache County, AZ"	"04001"	"Male"	"M"	"85+ years"	"85+"	12	2150	Unreliable
	"Cochise County, AZ"	"04003"	"Female"	"F"	"35-44 years"	"35-44"	0	32695	Unreliable
	"Cochise County, AZ"	"04003"	"Female"	"F"	"55-64 years"	"55-64"	12	44343	Unreliable
	"Cochise County, AZ"	"04003"	"Female"	"F"	"65-74 years"	"65-74"	23	41847	55.0
	"Cochise County, AZ"	"04003"	"Female"	"F"	"75-84 years"	"75-84"	67	23680	282.9
	"Cochise County, AZ"	"04003"	"Female"	"F"	"85+ years"	"85+"	77	8443	912.0
	"Cochise County, AZ"	"04003"	"Male"	"M"	"55-64 years"	"55-64"	18	39408	Unreliable
	"Cochise County, AZ"	"04003"	"Male"	"M"	"65-74 years"	"65-74"	34	39214	86.7
	"Cochise County, AZ"	"04003"	"Male"	"M"	"75-84 years"	"75-84"	39	22183	175.8
	"Cochise County, AZ"	"04003"	"Male"	"M"	"85+ years"	"85+"	44	6517	675.2
	"Coconino County, AZ"	"04005"	"Female"	"F"	"35-44 years"	"35-44"	0	38222	Unreliable
	"Coconino County, AZ"	"04005"	"Female"	"F"	"65-74 years"	"65-74"	13	29123	Unreliable
	"Coconino County, AZ"	"04005"	"Female"	"F"	"75-84 years"	"75-84"	26	13094	198.6
	"Coconino County, AZ"	"04005"	"Female"	"F"	"85+ years"	"85+"	44	4926	893.2
	"Coconino County, AZ"	"04005"	"Male"	"M"	"65-74 years"	"65-74"	16	28520	Unreliable
	"Coconino County, AZ"	"04005"	"Male"	"M"	"75-84 years"	"75-84"	23	11133	206.6
	"Coconino County, AZ"	"04005"	"Male"	"M"	"85+ years"	"85+"	24	3274	733.0
	"Gila County, AZ"	"04007"	"Female"	"F"	"65-74 years"	"65-74"	12	22851	Unreliable
	"Gila County, AZ"	"04007"	"Female"	"F"	"75-84 years"	"75-84"	31	12476	248.5
	"Gila County, AZ"	"04007"	"Female"	"F"	"85+ years"	"85+"	36	4662	772.2
	"Gila County, AZ"	"04007"	"Male"	"M"	"35-44 years"	"35-44"	0	11781	Unreliable
	"Gila County, AZ"	"04007"	"Male"	"M"	"55-64 years"	"55-64"	11	20294	Unreliable
	"Gila County, AZ"	"04007"	"Male"	"M"	"65-74 years"	"65-74"	22	22242	98.9
	"Gila County, AZ"	"04007"	"Male"	"M"	"75-84 years"	"75-84"	20	12246	163.3
	"Gila County, AZ"	"04007"	"Male"	"M"	"85+ years"	"85+"	23	3265	704.4
	"Graham County, AZ"	"04009"	"Female"	"F"	"75-84 years"	"75-84"	11	4517	Unreliable
	"Graham County, AZ"	"04009"	"Female"	"F"	"85+ years"	"85+"	23	1765	1303.1
	"Graham County, AZ"	"04009"	"Male"	"M"	"35-44 years"	"35-44"	0	14454	Unreliable
	"Graham County, AZ"	"04009"	"Male"	"M"	"75-84 years"	"75-84"	13	3662	Unreliable
	"Greenlee County, AZ"	"04011"	"Female"	"F"	"35-44 years"	"35-44"	0	2920	Unreliable
	"Greenlee County, AZ"	"04011"	"Female"	"F"	"85+ years"	"85+"	0	620	Unreliable
	"Greenlee County, AZ"	"04011"	"Male"	"M"	"45-54 years"	"45-54"	0	2794	Unreliable
	"Greenlee County, AZ"	"04011"	"Male"	"M"	"75-84 years"	"75-84"	0	806	Unreliable
	"La Paz County, AZ"	"04012"	"Female"	"F"	"35-44 years"	"35-44"	0	4008	Unreliable
	"La Paz County, AZ"	"04012"	"Female"	"F"	"75-84 years"	"75-84"	12	7929	Unreliable
	"La Paz County, AZ"	"04012"	"Male"	"M"	"35-44 years"	"35-44"	0	4373	Unreliable
	"La Paz County, AZ"	"04012"	"Male"	"M"	"65-74 years"	"65-74"	11	9711	Unreliable
	"La Paz County, AZ"	"04012"	"Male"	"M"	"75-84 years"	"75-84"	15	9097	Unreliable
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"35-44 years"	"35-44"	30	1434026	2.1
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"45-54 years"	"45-54"	109	1397146	7.8
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"55-64 years"	"55-64"	265	1322850	20.0
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"65-74 years"	"65-74"	631	1048310	60.2
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"75-84 years"	"75-84"	1116	554593	201.2
	"Maricopa County, AZ"	"04013"	"Female"	"F"	"85+ years"	"85+"	2124	239043	888.5
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"35-44 years"	"35-44"	62	1434201	4.3
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"45-54 years"	"45-54"	139	1365474	10.2
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"55-64 years"	"55-64"	349	1220489	28.6
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"65-74 years"	"65-74"	683	897593	76.1
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"75-84 years"	"75-84"	1061	458576	231.4
	"Maricopa County, AZ"	"04013"	"Male"	"M"	"85+ years"	"85+"	1036	155560	666.0
	"Mohave County, AZ"	"04015"	"Female"	"F"	"55-64 years"	"55-64"	25	88861	28.1
	"Mohave County, AZ"	"04015"	"Female"	"F"	"65-74 years"	"65-74"	65	91743	70.9
	"Mohave County, AZ"	"04015"	"Female"	"F"	"75-84 years"	"75-84"	108	52196	206.9
	"Mohave County, AZ"	"04015"	"Female"	"F"	"85+ years"	"85+"	158	16506	957.2
	"Mohave County, AZ"	"04015"	"Male"	"M"	"55-64 years"	"55-64"	41	82023	50.0
	"Mohave County, AZ"	"04015"	"Male"	"M"	"65-74 years"	"65-74"	90	90303	99.7
	"Mohave County, AZ"	"04015"	"Male"	"M"	"75-84 years"	"75-84"	124	54138	229.0
	"Mohave County, AZ"	"04015"	"Male"	"M"	"85+ years"	"85+"	94	14105	666.4
	"Navajo County, AZ"	"04017"	"Female"	"F"	"55-64 years"	"55-64"	12	38142	Unreliable
	"Navajo County, AZ"	"04017"	"Female"	"F"	"65-74 years"	"65-74"	17	31824	Unreliable
	"Navajo County, AZ"	"04017"	"Female"	"F"	"75-84 years"	"75-84"	36	15892	226.5
	"Navajo County, AZ"	"04017"	"Female"	"F"	"85+ years"	"85+"	54	5324	1014.3
	"Navajo County, AZ"	"04017"	"Male"	"M"	"35-44 years"	"35-44"	0	30243	Unreliable
	"Navajo County, AZ"	"04017"	"Male"	"M"	"55-64 years"	"55-64"	10	34598	Unreliable
	"Navajo County, AZ"	"04017"	"Male"	"M"	"65-74 years"	"65-74"	35	29381	119.1
	"Navajo County, AZ"	"04017"	"Male"	"M"	"75-84 years"	"75-84"	45	14415	312.2
	"Navajo County, AZ"	"04017"	"Male"	"M"	"85+ years"	"85+"	32	3726	858.8
	"Pima County, AZ"	"04019"	"Female"	"F"	"35-44 years"	"35-44"	10	295016	Unreliable
	"Pima County, AZ"	"04019"	"Female"	"F"	"45-54 years"	"45-54"	31	290765	10.7
	"Pima County, AZ"	"04019"	"Female"	"F"	"55-64 years"	"55-64"	80	341248	23.4
	"Pima County, AZ"	"04019"	"Female"	"F"	"65-74 years"	"65-74"	203	312949	64.9
	"Pima County, AZ"	"04019"	"Female"	"F"	"75-84 years"	"75-84"	402	172853	232.6
	"Pima County, AZ"	"04019"	"Female"	"F"	"85+ years"	"85+"	727	76527	950.0
	"Pima County, AZ"	"04019"	"Male"	"M"	"35-44 years"	"35-44"	17	295246	Unreliable
	"Pima County, AZ"	"04019"	"Male"	"M"	"45-54 years"	"45-54"	36	278868	12.9
	"Pima County, AZ"	"04019"	"Male"	"M"	"55-64 years"	"55-64"	106	304027	34.9
	"Pima County, AZ"	"04019"	"Male"	"M"	"65-74 years"	"65-74"	222	271523	81.8
	"Pima County, AZ"	"04019"	"Male"	"M"	"75-84 years"	"75-84"	337	144514	233.2
	"Pima County, AZ"	"04019"	"Male"	"M"	"85+ years"	"85+"	355	51113	694.5
	"Pinal County, AZ"	"04021"	"Female"	"F"	"45-54 years"	"45-54"	10	116695	Unreliable
	"Pinal County, AZ"	"04021"	"Female"	"F"	"55-64 years"	"55-64"	40	138172	28.9
	"Pinal County, AZ"	"04021"	"Female"	"F"	"65-74 years"	"65-74"	74	146090	50.7
	"Pinal County, AZ"	"04021"	"Female"	"F"	"75-84 years"	"75-84"	101	72203	139.9
	"Pinal County, AZ"	"04021"	"Female"	"F"	"85+ years"	"85+"	131	20348	643.8
	"Pinal County, AZ"	"04021"	"Male"	"M"	"45-54 years"	"45-54"	11	133054	Unreliable
	"Pinal County, AZ"	"04021"	"Male"	"M"	"55-64 years"	"55-64"	45	125988	35.7
	"Pinal County, AZ"	"04021"	"Male"	"M"	"65-74 years"	"65-74"	85	131218	64.8
	"Pinal County, AZ"	"04021"	"Male"	"M"	"75-84 years"	"75-84"	116	72669	159.6
	"Pinal County, AZ"	"04021"	"Male"	"M"	"85+ years"	"85+"	82	17925	457.5
	"Santa Cruz County, AZ"	"04023"	"Female"	"F"	"45-54 years"	"45-54"	0	14356	Unreliable
	"Santa Cruz County, AZ"	"04023"	"Female"	"F"	"75-84 years"	"75-84"	20	7045	283.9
	"Santa Cruz County, AZ"	"04023"	"Female"	"F"	"85+ years"	"85+"	20	2756	725.7
	"Santa Cruz County, AZ"	"04023"	"Male"	"M"	"35-44 years"	"35-44"	0	11563	Unreliable
	"Santa Cruz County, AZ"	"04023"	"Male"	"M"	"45-54 years"	"45-54"	0	12313	Unreliable
	"Santa Cruz County, AZ"	"04023"	"Male"	"M"	"75-84 years"	"75-84"	16	5934	Unreliable
	"Santa Cruz County, AZ"	"04023"	"Male"	"M"	"85+ years"	"85+"	20	1833	1091.1
	"Yavapai County, AZ"	"04025"	"Female"	"F"	"55-64 years"	"55-64"	23	108910	21.1
	"Yavapai County, AZ"	"04025"	"Female"	"F"	"65-74 years"	"65-74"	63	115276	54.7
	"Yavapai County, AZ"	"04025"	"Female"	"F"	"75-84 years"	"75-84"	103	57028	180.6
	"Yavapai County, AZ"	"04025"	"Female"	"F"	"85+ years"	"85+"	243	21192	1146.7
	"Yavapai County, AZ"	"04025"	"Male"	"M"	"35-44 years"	"35-44"	0	50887	Unreliable
	"Yavapai County, AZ"	"04025"	"Male"	"M"	"55-64 years"	"55-64"	30	90332	33.2
	"Yavapai County, AZ"	"04025"	"Male"	"M"	"65-74 years"	"65-74"	65	104469	62.2
	"Yavapai County, AZ"	"04025"	"Male"	"M"	"75-84 years"	"75-84"	108	54776	197.2
	"Yavapai County, AZ"	"04025"	"Male"	"M"	"85+ years"	"85+"	121	16011	755.7
	"Yuma County, AZ"	"04027"	"Female"	"F"	"55-64 years"	"55-64"	21	53512	39.2
	"Yuma County, AZ"	"04027"	"Female"	"F"	"65-74 years"	"65-74"	26	52631	49.4
	"Yuma County, AZ"	"04027"	"Female"	"F"	"75-84 years"	"75-84"	68	38695	175.7
	"Yuma County, AZ"	"04027"	"Female"	"F"	"85+ years"	"85+"	95	13337	712.3
	"Yuma County, AZ"	"04027"	"Male"	"M"	"45-54 years"	"45-54"	15	52074	Unreliable
	"Yuma County, AZ"	"04027"	"Male"	"M"	"55-64 years"	"55-64"	20	49768	40.2
	"Yuma County, AZ"	"04027"	"Male"	"M"	"65-74 years"	"65-74"	31	46668	66.4
	"Yuma County, AZ"	"04027"	"Male"	"M"	"75-84 years"	"75-84"	62	36599	169.4
	"Yuma County, AZ"	"04027"	"Male"	"M"	"85+ years"	"85+"	59	12851	459.1
	"Arkansas County, AR"	"05001"	"Female"	"F"	"35-44 years"	"35-44"	0	5423	Unreliable
	"Arkansas County, AR"	"05001"	"Female"	"F"	"75-84 years"	"75-84"	11	3022	Unreliable
	"Arkansas County, AR"	"05001"	"Female"	"F"	"85+ years"	"85+"	22	1474	1492.5
	"Arkansas County, AR"	"05001"	"Male"	"M"	"75-84 years"	"75-84"	15	2165	Unreliable
	"Arkansas County, AR"	"05001"	"Male"	"M"	"85+ years"	"85+"	12	748	Unreliable
	"Ashley County, AR"	"05003"	"Female"	"F"	"35-44 years"	"35-44"	0	5972	Unreliable
	"Ashley County, AR"	"05003"	"Female"	"F"	"75-84 years"	"75-84"	11	3612	Unreliable
	"Ashley County, AR"	"05003"	"Female"	"F"	"85+ years"	"85+"	13	1250	Unreliable
	"Ashley County, AR"	"05003"	"Male"	"M"	"75-84 years"	"75-84"	15	3013	Unreliable
	"Baxter County, AR"	"05005"	"Female"	"F"	"65-74 years"	"65-74"	14	18245	Unreliable
	"Baxter County, AR"	"05005"	"Female"	"F"	"75-84 years"	"75-84"	32	11611	275.6
	"Baxter County, AR"	"05005"	"Female"	"F"	"85+ years"	"85+"	50	4583	1091.0
	"Baxter County, AR"	"05005"	"Male"	"M"	"35-44 years"	"35-44"	0	9347	Unreliable
	"Baxter County, AR"	"05005"	"Male"	"M"	"65-74 years"	"65-74"	13	15891	Unreliable
	"Baxter County, AR"	"05005"	"Male"	"M"	"75-84 years"	"75-84"	29	10693	271.2
	"Baxter County, AR"	"05005"	"Male"	"M"	"85+ years"	"85+"	27	3496	772.3
	"Benton County, AR"	"05007"	"Female"	"F"	"55-64 years"	"55-64"	15	75474	Unreliable
	"Benton County, AR"	"05007"	"Female"	"F"	"65-74 years"	"65-74"	29	57652	50.3
